noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
parametric,1000,10,3,0.001,0.3,0constpf,0.303572744131088,0.909090936183929,0.3052698969841,0.909090936183929,1.0080846129353,227.912109009182,246.579500955078,225.791888619576,47.7463179619921,49.9163559890545,46.6116054524826,0.0409392337649917,0.0455869426629193,0.00710637864731713,0.00886097011336695,301,3,15.0082861117355,-545.316853942348,1506.96589092231,-530.593588105402
parametric,1000,10,3,0.001,0.3,1linpf,0.302934855222702,0.909090936183929,0.304970681667328,0.909090936183929,1.00659212877496,200.499448937958,212.099899384144,204.128122618743,51.442508308098,50.5256489619609,48.620403375653,0.0272660577279962,0.0295639511962111,0.0184772168583222,0.0178249644847485,301,4,84.7489033077909,-495.883914492112,1581.61426339734,-476.252893376183
parametric,1000,10,3,0.001,0.3,2quadpf,0.304036021232605,0.909090936183929,0.304659724235535,0.909090936183929,1.01396031977638,284.088379315509,305.307898741912,294.706178799554,68.2772867537837,71.5259487909322,66.712904289682,0.0424247095786916,0.0385570390877869,0.0281790873406114,0.0293749374900209,301,3,-145.667695065688,-698.731332138586,1346.28990974488,-684.008066301639
parametric,1000,10,3,0.001,0.3,3cubpf,0.303319752216339,0.909090936183929,0.307220011949539,0.909090936183929,1.00569645633505,224.23654408562,241.3862499029,234.284723804789,43.7953223736192,37.9697542166758,44.6357250626297,0.0478560083506491,0.0546918494637123,0.0287596519540955,0.0256468417441933,301,3,49.2879917608489,-530.063732918479,1541.24559657142,-515.340467081532
parametric,1000,10,5,0.001,0.3,0constpf,0.302371591329575,0.909090936183929,0.307853609323502,0.909090936183929,1.00418568619272,448.120798023293,477.982782087452,452.070368843479,97.3424946089421,93.4095268691359,95.3638876464785,0.0917447471516195,0.100658311395832,0.03761287193275,0.0420218245304189,341,11,-438.784617913175,-1068.92658526447,1288.74524028854,-1014.94127719567
parametric,1000,10,5,0.001,0.3,1linpf,0.297683507204056,0.909090936183929,0.307370334863663,0.909090936183929,1.00874348477573,452.819980649385,528.405437725991,484.556905705506,113.090849526599,109.279358198613,125.401183661655,0.171129841722804,0.161892837009981,0.13549243593875,0.103165225188837,341,13,-567.369591849208,-1105.82166035197,1169.97577691047,-1042.0208417252
parametric,1000,10,5,0.001,0.3,2quadpf,0.299998044967651,0.909090936183929,0.306454211473465,0.909090936183929,0.998564198128015,590.079106678068,601.778678992864,644.330129877681,148.01540871221,134.877414345817,154.690423245002,0.242715872318403,0.265748091131388,0.16399838387953,0.126023409271364,341,12,-767.312186677362,-1452.18903078056,965.125426803332,-1393.29596743277
parametric,1000,10,5,0.001,0.3,3cubpf,0.299114882946014,0.909090936183929,0.304890662431717,0.909090936183929,0.978566563393676,477.241399138261,515.996177215443,521.298817960284,121.12507704539,117.44995768758,137.380656434743,0.20459611658461,0.158725395151157,0.194214009702881,0.136317969807375,341,10,-564.892269806046,-1176.7329523673,1157.72983311668,-1127.65539957748
parametric,1000,10,3,0.001,0.6,0constpf,0.303885579109192,0.909090936183929,0.305980294942856,0.909090936183929,1.03854134476356,296.63519978994,338.220130021092,300.446925069945,51.8318204003377,58.768631651277,51.81161156169,0.0275136087725805,0.0192650830794282,0.0246981461253414,0.0164331714308203,301,4,-183.977523344737,-688.934040380556,1312.88783674481,-669.303019264627
parametric,1000,10,3,0.001,0.6,1linpf,0.301821231842041,0.909204542636871,0.304557710886002,0.909090936183929,0.978273032236592,313.681692953045,321.138837680332,341.375901642664,77.1833171964218,71.6164814775659,83.8561737041532,0.077306805833072,0.0868570703813329,0.0956221806314694,0.0934518897937055,301,5,-173.510638315795,-771.730020298933,1328.26247705274,-747.191243904022
