noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,1000,10,3,0.001,0.3,0constpf,0.303954541683197,0.909090936183929,0.305371075868607,0.909090936183929,0.994006052181456,228.973322884583,229.857585615238,230.1006996552,47.7323846683127,44.0083415796524,47.1860743389497,0.0298604644033087,0.0218936967795289,0.0189218356084293,0.0123711582330547,301,5,64.2681456102185,-543.411415105791,1566.04126097875,-518.872638710881
all,1000,10,3,0.001,0.3,1linpf,0.303917825222015,0.909090936183929,0.304586619138718,0.909090936183929,0.998259006969898,251.443100733314,249.427683087917,246.959701993706,57.9663378032384,55.6826478697142,59.7897079441259,0.0353449948216082,0.0304781518470459,0.022597585383337,0.0187202618590036,301,3,-2.22066191526164,-612.818877073105,1489.73694289531,-598.095611236158
all,1000,10,3,0.001,0.3,2quadpf,0.303273677825928,0.909090936183929,0.306523650884628,0.909090936183929,0.981348277717468,220.942244732729,214.397526397634,224.533940929008,38.8999874401601,27.9126205676253,40.1389079735427,0.0601560287474669,0.0832224377525178,0.0251529573204748,0.0260936833838585,301,4,125.379706069481,-511.684464345778,1622.24506615903,-492.05344322985
all,1000,10,3,0.001,0.3,3cubpf,0.303078383207321,0.909090936183929,0.305494010448456,0.909090936183929,0.989518955938053,211.744796977765,217.876254237,218.755641260165,68.5664160754194,65.2629912824287,69.8869500654299,0.0338806000206356,0.0394103915162723,0.0181188458324798,0.0238364946592652,301,4,43.7215089611421,-552.622426106369,1540.58686905069,-532.991404990441
all,1000,10,5,0.001,0.3,0constpf,0.301856607198715,0.909090936183929,0.306399941444397,0.909090936183929,0.99859639343949,476.189739434009,489.082697886291,476.619555340559,114.917094925015,108.930491707189,115.926890064781,0.099639792432969,0.108338368337689,0.0302007925780477,0.0266159810286879,341,10,-494.026379186959,-1162.21366871805,1228.59572373577,-1113.13611592823
all,1000,10,5,0.001,0.3,1linpf,0.298482686281204,0.909090936183929,0.303548395633698,0.909090936183929,0.998503463928728,480.442102367131,536.178502067353,512.866950506169,142.062551757403,149.128128770194,153.404488401786,0.13605857486607,0.117181704306016,0.114568238031007,0.114772076505075,341,11,-666.613261675094,-1223.00930824907,1060.91659652662,-1169.02400018026
all,1000,10,5,0.001,0.3,2quadpf,0.300185143947601,0.9094318151474,0.307207882404327,0.908636391162872,1.01251201194269,560.565282546655,617.581013632966,614.081501070696,149.381981714997,148.46948662095,159.634178379085,0.267732165085554,0.185421995837215,0.178508411122266,0.139629640106168,341,10,-830.101000507833,-1399.8945285233,892.521102414897,-1350.81697573348
all,1000,10,5,0.001,0.3,3cubpf,0.297579526901245,0.908977270126343,0.312775164842606,0.909090936183929,1.01672389952403,508.288824114284,557.856846862096,564.305494311328,118.517389196477,99.7500316508774,139.750162266343,0.277088172445905,0.297509452159882,0.20732667345081,0.13894872958143,341,12,-609.213757025947,-1229.61242662152,1123.22385645475,-1170.71936327374
all,1000,10,3,0.001,0.6,0constpf,0.303144305944443,0.909090936183929,0.30690598487854,0.909090936183929,1.0085465826295,314.011391493613,323.245513104311,319.271123617274,61.2721071711345,53.6113478835529,61.7971307457194,0.0488630472316875,0.0454504479914331,0.0223767983424321,0.0129002865863585,301,3,-145.713721975728,-744.566997329494,1346.24388283484,-729.843731492547
all,1000,10,3,0.001,0.6,1linpf,0.303540110588074,0.909090936183929,0.304993599653244,0.909090936183929,0.961397588322987,283.825311630862,263.624265809729,321.274162965308,71.1264072975885,62.4612936522875,71.4566721215142,0.0877303360011104,0.0744400862903956,0.0934917563742381,0.0827155834753426,301,4,-42.1711189240332,-701.903437856901,1454.69424116552,-682.272416740972
