noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,1000,10,3,0.001,0.3,0constpf,0.304292947053909,0.909090936183929,0.303704917430878,0.909090936183929,0.972746781126306,195.394345012424,176.276181953247,196.465880791381,61.8431402434507,58.7404642516914,62.8484740225673,0.0335103121812031,0.0243970630267899,0.0101926825509468,0.00645942947260384,301,3,137.966707590124,-508.47497051175,1629.92431240069,-493.751704674804
all,1000,10,3,0.001,0.3,1linpf,0.303918182849884,0.909090936183929,0.306040734052658,0.909090936183929,0.988877687450313,223.875642658509,222.165559581136,226.289048214161,39.0327825847419,34.3974145182069,40.4680931918314,0.0275157658502897,0.036313502089278,0.014673022245166,0.0173056388798456,301,4,96.8740518013152,-517.816850486502,1593.73941189087,-498.185829370574
all,1000,10,3,0.001,0.3,2quadpf,0.30364117026329,0.909090936183929,0.303191363811493,0.909090936183929,1.01006105470028,261.769237476626,272.533697374678,267.466604618653,63.4033785825404,67.1960967968281,66.8559801592173,0.0493570845427184,0.0499921718817319,0.0324444462641602,0.0253949881337595,301,3,-71.4595883430127,-644.345232118333,1420.49801646756,-629.621966281387
all,1000,10,3,0.001,0.3,3cubpf,0.303104341030121,0.909090936183929,0.308228850364685,0.909090936183929,0.997981313247323,256.166040567983,276.123412210152,254.777081569687,62.0851304376706,55.8030733137853,63.8584661266478,0.0557716953068727,0.0402810207609413,0.0268296979935966,0.0253506984142099,301,4,-53.8529710478756,-628.502342011307,1443.01238904168,-608.871320895378
all,1000,10,5,0.001,0.3,0constpf,0.302526384592056,0.909090936183929,0.307559937238693,0.909090936183929,0.990352104760385,368.089179392736,374.59130267904,362.650962615275,118.991383099243,109.208772009789,124.621396260072,0.0840143322846746,0.0751039989869714,0.0461201931099962,0.0362523696943031,341,10,-265.600149377659,-954.161124983958,1457.02195354507,-905.083572194136
all,1000,10,5,0.001,0.3,1linpf,0.301418155431747,0.909090936183929,0.304464787244797,0.909090936183929,1.0568024597118,480.766688046376,529.002408849694,490.321714242576,107.711785516025,112.851740125195,111.754061580811,0.123159132003921,0.239617533246183,0.111996930472911,0.219070772604325,341,13,-575.708297949776,-1150.9569471248,1161.6370708099,-1087.15612849803
all,1000,10,5,0.001,0.3,2quadpf,0.30193167924881,0.909090936183929,0.308784455060959,0.909090936183929,0.996282340681569,613.431621768259,615.558502106031,632.939355908313,131.993203029803,116.633874682849,140.776168259196,0.202136803233767,0.261486186157981,0.128538883744345,0.167758955610309,341,14,-754.38475357776,-1462.84964959612,987.868370460898,-1394.14107569037
all,1000,10,5,0.001,0.3,3cubpf,0.299087554216385,0.909204542636871,0.304811388254166,0.909090936183929,1.02806736134574,506.785448122743,581.625416615308,562.061808569215,153.073286524822,158.924668494765,160.04705431417,0.210791720476219,0.231250864174268,0.211197100191305,0.163276586644956,341,16,-767.100170220147,-1287.71746929513,984.968464376476,-1209.19338483142
all,1000,10,3,0.001,0.6,0constpf,0.302219390869141,0.909090936183929,0.305745363235474,0.909090936183929,1.00595037878327,301.879224254565,335.061390224948,301.459131344059,64.4496224401869,65.3394219580711,66.7018104667303,0.0558518586913874,0.0651947634706048,0.0333617321065789,0.0439788958080751,301,4,-190.801624366038,-724.657693389504,1306.06373572351,-705.026672273576
all,1000,10,3,0.001,0.6,1linpf,0.30126091837883,0.909090936183929,0.30687689781189,0.909090936183929,0.982635735129769,315.076920746839,340.844916988465,350.573967468177,82.6916737732298,76.6941314341576,88.7732706836963,0.118904634601084,0.0918734924429708,0.118539757987065,0.067091393171318,301,4,-225.078096845245,-787.537189040137,1271.78726324431,-767.906167924208
