noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
parametric,10000,4,3,0.001,0.3,0constpf,0.499625831842422,0.800000011920929,0.500681221485138,0.800000011920929,0.993848764797273,2239.65725439455,2257.09263734028,2255.05228621589,518.152236804589,513.365670081052,524.835207551934,0.0114316578613423,0.0106984684622976,0.00688514960407394,0.00645284432039746,301,3,-4932.91661484266,-5509.61898239827,-2740.9731417619,-5487.98796128234
parametric,10000,4,3,0.001,0.3,1linpf,0.499184817075729,0.800000011920929,0.500546813011169,0.800000011920929,1.01137501755583,2303.59527051709,2392.62779264253,2355.54610140352,573.463919516306,581.498774654418,583.126590538645,0.0129334136236622,0.0138929192967279,0.0132015898761771,0.0124347785446596,301,5,-5336.25313459389,-5744.11838006679,-3129.88898076918,-5708.06667820691
parametric,10000,4,3,0.001,0.3,2quadpf,0.498743802309036,0.800000011920929,0.500595927238464,0.800000011920929,0.993069716035708,2232.06422296827,2202.55254962051,2317.85427194867,607.341653992808,588.144968570198,617.379336085148,0.0222923268235892,0.0210151385126674,0.0226950164092681,0.0247009382868146,301,5,-4969.39503638142,-5668.81175392215,-2763.03088255671,-5632.76005206227
parametric,10000,4,3,0.001,0.3,3cubpf,0.499067783355713,0.800000011920929,0.500262260437012,0.800000011920929,1.00212966374753,2313.11395331434,2363.46988583158,2380.92338125457,593.352739092214,596.817316539438,607.030683970826,0.0157109039962864,0.0158201669525417,0.0149123692412408,0.0143675070850698,301,5,-5308.57440474205,-5802.93338481311,-3102.21025091733,-5766.88168295323
parametric,10000,4,5,0.001,0.3,0constpf,0.499237298965454,0.800000011920929,0.500665962696075,0.800000011920929,1.00893979879148,4162.88473629756,4211.96558020654,4191.27125621924,1079.52928007206,1073.6458498999,1093.29090032434,0.0257638988035425,0.0258175475428429,0.0154038238189,0.0166128907214161,341,14,-9861.22286021287,-10456.8280327392,-7301.55202816133,-10355.8832675316
parametric,10000,4,5,0.001,0.3,1linpf,0.49388775229454,0.80019998550415,0.499246180057526,0.799399971961975,1.0673383299925,4341.07105092159,4812.85111480247,4749.51937936327,1083.02606680908,1147.37764135999,1159.61840551414,0.0793333739920582,0.0701632109316367,0.112338564500855,0.0924975788663512,341,18,-11202.4575123249,-10812.1942354613,-8613.94531878547,-10682.4081087658
parametric,10000,4,5,0.001,0.3,2quadpf,0.493718057870865,0.80002498626709,0.498383045196533,0.800000011920929,0.988943746196902,5545.85579205473,5829.7091749535,6089.46108934385,1358.32666232281,1383.02796596465,1469.50707301418,0.100895233761419,0.122796320201853,0.124785551222468,0.141162311518625,341,15,-13713.4742818363,-13778.3649087551,-11146.5931094128,-13670.2098031754
parametric,10000,4,5,0.001,0.3,3cubpf,0.490327477455139,0.800100028514862,0.493307918310165,0.799899995326996,1.0035603920946,4939.35242794974,5440.10004663828,5603.59083120203,1203.53108433285,1316.94799487276,1383.78373958226,0.107263189514385,0.112150695705756,0.152089211558902,0.164862326710721,341,17,-12798.0960830221,-12251.7670245652,-10216.7942298546,-12129.1912382416
parametric,10000,4,3,0.001,0.6,0constpf,0.499709486961365,0.800000011920929,0.500500321388245,0.800000011920929,0.995988708505542,2933.65289325364,2901.78992437508,2997.10313131316,744.655501065599,730.618420669234,765.756527561033,0.0152700827951035,0.013684697276768,0.0143928656733001,0.0157547220452315,301,4,-6654.81669008863,-7348.61678863847,-4455.6628766359,-7319.77542715056
parametric,10000,4,3,0.001,0.6,1linpf,0.491357862949371,0.800149977207184,0.495630264282227,0.800300002098083,1.00398057227967,2967.32415283629,3448.19516222923,3383.80154181493,760.381386104609,833.691609158352,842.646201447675,0.0242829697886624,0.0235252224156358,0.0902523370290881,0.0983480946111668,301,4,-7953.77354277516,-7447.41107788181,-5754.61972932242,-7418.5697163939
