noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,1000,10,5,0.001,0.6,0constpf,0.3042231798172,0.909090936183929,0.304821789264679,0.909090936183929,1.02998919473086,795.077759853701,783.720927399076,802.490432828677,232.138598040367,228.822641490022,230.79074707724,0.0767191877988793,0.0679991377267491,0.0588485974465695,0.0538740283489184,341,13,-1317.0871377782,-2028.43271578814,420.25823098148,-1964.63189716137
all,1000,10,5,0.001,0.6,1linpf,0.291853725910187,0.909886360168457,0.302746295928955,0.909545481204987,1.11017111409142,1018.99956187945,1144.36006625831,1184.01518031575,182.832230192912,190.603851700809,244.980984891437,0.409903430918653,0.559608652940603,0.509387642625153,0.597475809535511,341,63.270966807666,-1861.3859023029,-2277.1216505294,122.677069186635,-1966.60322917277
all,1000,10,5,0.001,0.6,2quadpf,0.292489409446716,0.909090936183929,0.301732003688812,0.909090936183929,1.49554272714339,1406.36318076753,1490.92372354966,1856.26443676864,290.702458888976,290.735945774299,412.790975520393,0.994963614507915,1.1458240078147,1.07154924811699,1.158149900565,341,18,-2845.31933864791,-3358.13127931302,-1083.43519349333,-3269.79168429134
all,1000,10,5,0.001,0.6,3cubpf,0.285888195037842,0.909545481204987,0.298851609230042,0.907272756099701,0.998044685986544,1120.93678534827,1301.40300476351,1499.12840549397,308.084716678889,329.411177917049,414.435803466905,0.773548732013688,0.865259104014534,0.987499711296687,1.17623333868361,341,72.9461297842687,-2433.73610579259,-2712.15074448578,-402.189802129617,-2354.14899095571
all,1000,10,3,0.001,0.9,0constpf,0.304003447294235,0.909090936183929,0.305038064718246,0.909090936183929,0.959396031982781,397.638466369396,368.743324698272,398.940547917967,83.7059660075205,74.2870073857944,85.4079819103372,0.0446216782233191,0.0487041090149924,0.0379508270732704,0.0463661904784115,301,3,-278.060664168133,-956.688864753832,1213.89694064244,-941.965598916886
all,1000,10,3,0.001,0.9,1linpf,0.301011294126511,0.909090936183929,0.305617928504944,0.909090936183929,1.00866673336158,677.911871632748,691.719411264649,757.738873822568,148.806550097787,142.585420245745,168.65817897889,0.206205796300153,0.264854185606903,0.208838515922071,0.231176107018178,301,54.2243323533289,-958.160998314128,-1544.98817875441,785.193094015827,-1278.86842539808
all,1000,10,3,0.001,0.9,2quadpf,0.302215069532394,0.909090936183929,0.305240750312805,0.909090936183929,1.00018375585225,617.528218824475,631.403146514084,718.572839468165,185.90469710481,183.103961554182,210.548908151894,0.321584733405376,0.349978864626479,0.291652885693008,0.294372325359947,301,89.7713415059839,-847.471533124565,-1427.3231488466,1070.33858102636,-986.747373669302
all,1000,10,3,0.001,0.9,3cubpf,0.302129924297333,0.909090936183929,0.305480927228928,0.909090936183929,0.996395672344495,655.395222668283,671.388365680387,730.508834091121,164.554481749916,160.395238208451,176.122509673362,0.228092372281429,0.172539676264546,0.218167429377753,0.165069770753398,301,94.6626669371499,-872.241873903376,-1450.5740749621,1069.57366845357,-985.992871578773
all,1000,10,5,0.001,0.9,0constpf,0.303343534469604,0.909090936183929,0.305677682161331,0.909090936183929,0.972324807932052,1561.39242727449,1584.61132812389,1627.6289794984,389.305110546195,390.404577865936,390.457842205936,0.280079142646464,0.169024507287789,0.255771297311635,0.144424351969635,341,15,-3238.03181197965,-3871.39507564137,-1490.87093266201,-3797.77874645663
all,1000,10,5,0.001,0.9,1linpf,0.294457167387009,0.909886360168457,0.304177492856979,0.909545481204987,0.906800185350725,2438.54473868009,2530.18076847985,3503.57200608892,665.133168660933,667.459618931838,927.326713754801,4.78395926267082,4.86263462873801,4.96908880212859,4.9318549531908,341,244.858582613289,-5223.5636095968,-5717.63864945547,-2348.31305803944,-4515.93264803102
