noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,10000,4,3,0.001,0.6,2quadpf,0.497070848941803,0.799925029277802,0.498453676700592,0.800400018692017,0.98375500248389,3832.83437662702,3956.85187158705,3973.3980461751,929.11067183104694,944.870536946977,972.625239961855,0.0470022878691072,0.0414681620525829,0.0733450656746984,0.0614230637740181,301,289.060510970156,-8623.32379512773,-8945.76907497582,-4368.78667097072,-6861.54440278364
all,10000,4,3,0.001,0.6,3cubpf,0.498357087373734,0.800000011920929,0.499989151954651,0.800000011920929,1.01410476038935,3650.77627439861,3821.91192108298,3663.33742672806,933.893571695582,961.929309936111,938.397589001358,0.0358075586489345,0.0286063157236948,0.0486269230514429,0.0410665203070727,301,294.311951935063,-8377.05855816805,-8580.71578831827,-4084.65675721072,-6458.62643932577
all,10000,4,5,0.001,0.6,0constpf,0.497801423072815,0.800000011920929,0.502198755741119,0.800000011920929,0.961013405989172,8201.86432128881,8278.29725275511,8341.71713887411,2025.56111508311,1999.62897003478,2052.37388444975,0.0501185244913898,0.0560363454431459,0.040769015342931,0.0423480834861115,341,13,-19847.8524455798,-20428.8508727439,-17295.3919539002,-20335.1164479082
all,10000,4,5,0.001,0.6,1linpf,0.476188808679581,0.80017501115799,0.481986194849014,0.800999999046326,0.949886960673687,10140.7684671013,11335.3042788369,11647.8622862909,2475.51568453361,2687.37865364486,2786.67865489018,0.215706016415868,0.198192481196044,0.380714274363548,0.359655735673748,341,790.803699181465,-25781.7584666006,-23650.9609049069,-17621.0685612405,-17948.9970663907
all,10000,4,5,0.001,0.6,2quadpf,0.461807817220688,0.801374971866608,0.473087847232819,0.801100015640259,1.02111564007317,13778.3605226681,15583.5005182266,17248.721307083,3375.11598401644,3758.25688282115,4231.63295389703,0.552564588671086,0.594069243066056,0.839527512390234,0.909186830859782,341,813.034896914199,-36375.445008267,-32680.8832195407,-28054.4606003772,-26818.6248784947
all,10000,4,5,0.001,0.6,3cubpf,0.460370451211929,0.800800025463104,0.469438821077347,0.800400018692017,1.01932747695168,11782.2940114277,13945.999908802,14831.2038868985,2837.15245765456,3305.67548758877,3589.9776132581,0.405683600421822,0.39402554184526,0.731948432659973,0.731078320232981,341,987.659854251356,-31846.0310842789,-27263.5732296618,-22265.9412965463,-20142.2095087731
all,10000,4,3,0.001,0.9,0constpf,0.498717039823532,0.80002498626709,0.499916613101959,0.800000011920929,1.01311107592088,3938.58451975574,4050.94080012569,4042.2785062963,1017.41362354148,1029.23217676156,1046.09077689014,0.0246120317643055,0.0278232338386312,0.0283571926877285,0.0334544986515004,301,4,-9550.34595377451,-9903.99628659444,-7351.19214032177,-9875.15492510653
all,10000,4,3,0.001,0.9,1linpf,0.493149697780609,0.800000011920929,0.494998633861542,0.800000011920929,0.997047952477106,6804.78077319526,7091.14300401611,7250.8892032084,1758.81229826496,1814.26490900686,1885.8544044476,0.0808696380099177,0.0780531228929608,0.115626000513289,0.112958457677951,301,304.05046664242,-16600.7148927611,-16519.0852096356,-12238.0950860462,-14326.7778548856
all,10000,4,3,0.001,0.9,2quadpf,0.483668595552444,0.800074994564056,0.485041856765747,0.80019998550415,0.98139512892406,6636.65824553213,7388.44209019523,7837.645710563,1731.55191569066,1904.29400446635,2024.67437045515,0.14175316687623,0.146702853543806,0.249599126899951,0.279234318608962,301,297.222175075314,-17389.0278391725,-16141.975972295,-13075.6423388156,-13998.9029239029
all,10000,4,3,0.001,0.9,3cubpf,0.487810730934143,0.800000011920929,0.489263027906418,0.800300002098083,1.00941840389085,6394.14217901781,6858.38449584339,7103.61834192851,1516.21013796965,1621.51140417382,1705.1218029712,0.0915142276507466,0.0903885762762801,0.166799313677483,0.169818262049921,301,307.731673970064,-15742.3284520943,-15205.2412860348,-11353.1658875673,-12986.3911734726
all,10000,4,5,0.001,0.9,0constpf,0.492525041103363,0.799724996089935,0.499133348464966,0.800000011920929,0.97250526526437,15066.0847349031,15382.4083913264,15940.7994040527,3627.0436312378,3636.89189188968,3805.34746123778,0.173656569494513,0.1845318821683,0.200958460370223,0.196941162301053,341,14,-37328.6005664321,-37358.2567322818,-34768.9297343806,-37257.3119670742
all,10000,4,5,0.001,0.9,1linpf,0.438221275806427,0.802200019359589,0.449103236198425,0.798500001430511,0.808317204548664,26652.4878055986,29654.7798313866,34567.1313017639,6908.76419507935,7544.75596121509,8989.76340013846,70.857011385322,8.88382710658867,72.0152317980619,9.89896469145716,341,1214.03138229646,-71289.0088206105,-64694.441236763,-60076.7032651484,-55940.8617481448
all,10000,4,5,0.001,0.9,2quadpf,0.359779089689255,0.828125,0.371794641017914,0.824400007724762,1.01809987436855,25107.7308861714,32547.9156038697,46625.0514833964,6303.9027715886205,8029.83601570855,11925.6623220437,13.7443469779299,7.79880020979614,18.7062659446628,12.6577318914338,341,1228.30201991917,-78016.8991993181,-60366.6632756816,-66701.6974892711,-51510.1876324786
all,10000,4,5,0.001,0.9,3cubpf,0.420452058315277,0.805350005626678,0.425935506820679,0.805299997329712,1.02987928376213,23209.9179136392,26969.3990271795,39031.23385447,5794.10795384116,6713.63336005982,9868.54298944106,5.39584738415268,5.5899074562693,7.69863669669406,7.97128808043769,341,1270.39306363771,-64143.2786472032,-55467.2656076853,-52524.5861853338,-46307.2992126598
