noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
parametric,1000,10,3,0.001,0.3,0constpf,0.303144961595535,0.909090936183929,0.305397033691406,0.909090936183929,0.991781675084575,208.495623851849,229.372806265961,208.509001064995,59.5795589898439,60.36259574089,59.5657463723516,0.0480017374342719,0.0490358185036674,0.00800133168215422,0.0077811020027496,301,3,28.5291959862979,-530.150365683386,1520.48680079687,-515.42709984644
parametric,1000,10,3,0.001,0.3,1linpf,0.303984254598618,0.909090936183929,0.305566251277924,0.909090936183929,1.01698414653236,247.703500741867,270.144563837971,248.884113142615,46.5543073748876,49.1087029735519,46.4232546261306,0.0300526165840326,0.0345577575741858,0.0172648132617328,0.0258356252897738,301,4,-28.5065336230448,-580.515616233509,1468.35882646651,-560.88459511758094
parametric,1000,10,3,0.001,0.3,2quadpf,0.303800463676453,0.909090936183929,0.304861545562744,0.909090936183929,0.984008324138345,244.573721078552,233.197867232059,253.324663316002,62.480505733975,56.7921593902335,62.9105115328149,0.0432599350209613,0.0341939353382596,0.0332984085592667,0.025603376440836,301,4,30.0199467554152,-606.108453625054,1526.88530684497,-586.477432509125
parametric,1000,10,3,0.001,0.3,3cubpf,0.304097771644592,0.909090936183929,0.305033534765244,0.909090936183929,1.01126131677986,244.618947523775,250.897270985364,253.119095071358,54.5908323972938,54.3286827479264,55.1961360445628,0.0205523707096317,0.0199599470994333,0.0164712399291951,0.0134765242643332,301,5,1.54809253341898,-588.419559842137,1503.32120790195,-563.880783447226
parametric,1000,10,5,0.001,0.3,0constpf,0.302877306938171,0.909090936183929,0.31048995256424,0.909090936183929,1.02668699634029,426.412542532928,459.857287884777,422.218230573522,102.91275429414,94.7622131500219,104.363475978242,0.130281970788586,0.140041661521413,0.0574890184473577,0.0547425345576005,341,12,-403.239002069597,-1034.65059365414,1329.1986114111,-975.757530306351
parametric,1000,10,5,0.001,0.3,1linpf,0.299966812133789,0.909090936183929,0.311097800731659,0.909090936183929,1.01507418676077,551.812293673163,587.773750140848,572.128095594691,94.9389214687913,79.2731667159312,107.170893669741,0.216412861333403,0.266238040246812,0.138800988638624,0.116971844066213,341,13,-626.093833713559,-1267.50243028391,1111.25153504612,-1203.70161165714
parametric,1000,10,5,0.001,0.3,2quadpf,0.300853103399277,0.909090936183929,0.307823717594147,0.909090936183929,1.00129180837813,631.606318109704,623.652573747884,677.086591609579,125.229598074651,108.777292561522,134.765175644188,0.188717875750434,0.246769698538209,0.145942001479606,0.205460380233059,341,14,-754.859732618812,-1485.67183236871,987.393391419847,-1416.96325846296
parametric,1000,10,5,0.001,0.3,3cubpf,0.298605382442474,0.909090936183929,0.305561870336533,0.909090936183929,1.01399920550407,518.102232519733,604.126216673776,583.528591872282,126.770094943295,133.433629865194,140.713989879857,0.204020283476167,0.173706141378023,0.195692649009459,0.148410000196235,341,12,-769.119693077941,-1265.74465492606,963.317920402754,-1206.85159157827
parametric,1000,10,3,0.001,0.6,0constpf,0.303615897893906,0.909090936183929,0.305053919553757,0.909090936183929,1.0384862502105,282.828343378043,312.285389459643,286.482567295526,78.6049157255661,83.9461694060479,80.7602050731945,0.0461779861131441,0.0321055397703215,0.0171317006803906,0.0186197298771544,301,2,-186.463117731381,-718.866518207218,1300.58673180021,-709.051007649254
parametric,1000,10,3,0.001,0.6,1linpf,0.301551908254623,0.909090936183929,0.305651813745499,0.909090936183929,1.02361468054265,296.45082927444,332.566679534278,317.57089109127,64.4327935095766,64.5069389880779,71.000997471212,0.118024052880427,0.102275054202137,0.117231439025462,0.0941781209821817,301,5,-182.147237044711,-711.767245568033,1319.62587832382,-687.228469173122
