noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
parametric,10000,4,3,0.001,0.3,0constpf,0.499568551778793,0.800000011920929,0.500344157218933,0.800000011920929,0.998055804942404,2293.8216038021,2287.16253293619,2324.53040942596,519.600236468233,505.467696431841,527.37721325357,0.0116529049089794,0.0127963320886214,0.00706613905133007,0.00663934475327816,301,3,-4977.26045873605,-5620.84368054067,-2785.31698565529,-5599.21265942474
parametric,10000,4,3,0.001,0.3,1linpf,0.499127745628357,0.800000011920929,0.500535607337952,0.800000011920929,0.987281209382635,2232.11866152238,2215.48143522234,2286.64085454157,541.588719695849,519.272794764133,550.200653996068,0.0113917295398191,0.0100132744728971,0.0132483881218121,0.0120416902463813,301,5,-4857.50845997294,-5537.41476243646,-2651.14430614823,-5501.36306057658
parametric,10000,4,3,0.001,0.3,2quadpf,0.499011665582657,0.800000011920929,0.50095134973526,0.800000011920929,1.0063517256432,2449.15220879467,2493.90361097744,2532.34255339379,496.024683586311,489.785138370991,513.884279905443,0.0174704029964586,0.0188742542234472,0.0225776643416482,0.0231253792658779,301,5,-5355.37749869687,-5880.35378476196,-3149.01334487216,-5844.30208290208
parametric,10000,4,3,0.001,0.3,3cubpf,0.499257177114487,0.800000011920929,0.499937206506729,0.800000011920929,0.9976289154962,2509.37832105947,2519.40485071273,2569.57672486574,524.920706525919,521.107057835982,548.032776982897,0.0179612404354148,0.0193587327481257,0.0164327536360679,0.0157264629689431,301,6,-5467.02381709743,-6056.59805517077,-3253.44932290075,-6013.33601293892
parametric,10000,4,5,0.001,0.3,0constpf,0.499119877815247,0.799950003623962,0.50109201669693,0.800000011920929,0.994478409522711,4331.8455775494,4339.84986036505,4376.34728972012,1093.48851390578,1074.83435454947,1099.1070206647,0.0285461999539399,0.0263125521965898,0.0146460354348738,0.0152793377048623,341,12,-10123.368429829,-10826.6681829104,-7578.11827852145,-10740.1440984466
parametric,10000,4,5,0.001,0.3,1linpf,0.492974370718002,0.800275027751923,0.496483594179153,0.799799978733063,1.05503698289349,4335.06150535094,4680.49228756315,4767.90044683068,1082.81756861581,1119.14298921484,1192.79851356455,0.0713260510273653,0.0704466274257325,0.109687523455091,0.116355867809052,341,18,-10881.270553556,-10799.7581479335,-8292.75836001652,-10669.9720212379
parametric,10000,4,5,0.001,0.3,2quadpf,0.492519617080688,0.80019998550415,0.499957948923111,0.799799978733063,1.01441360941992,5951.61875020701,6507.65177885272,6515.43242610933,1482.38363708123,1523.34041996946,1578.66035087063,0.116754944515813,0.11087122331507,0.134392897889778,0.115764011512595,341,17,-15345.9843976443,-14834.0047745765,-12764.6825444769,-14711.4289882529
parametric,10000,4,5,0.001,0.3,3cubpf,0.490874707698822,0.799974977970123,0.498876601457596,0.799899995326996,1.05092397416029,5139.08041744425,5677.61775800917,5770.43355836252,1239.0505626266,1291.83750482135,1387.55140812023,0.109258898133638,0.10752531777019,0.157555590775349,0.16285776406496,341,19,-13218.910525661,-12718.261960141699,-10623.1879917496,-12581.2654930741
parametric,10000,4,3,0.001,0.6,0constpf,0.499042630195618,0.800000011920929,0.500434279441833,0.800000011920929,0.994224319261621,2822.13692176201,2787.20588765738,2892.62202380112,711.356471516415,684.78005247173,718.19471560256,0.0127675868180843,0.0137254298394615,0.0145287350675582,0.0165384861538671,301,2,-6337.97188025822,-7062.98678655685,-4153.23874754943,-7048.56610581289
parametric,10000,4,3,0.001,0.6,1linpf,0.492815881967545,0.800275027751923,0.497421860694885,0.799799978733063,1.00421366223244,2995.15639765333,3336.03243374437,3376.9429208356,785.201493295061,833.746014190591,856.153618385052,0.0232037733402031,0.0253315568176566,0.0839464866175444,0.0911086330377946,301,5,-7727.55689586992,-7550.71578189677,-5521.19274204521,-7514.66408003689
parametric,10000,4,3,0.001,0.6,2quadpf,0.490881383419037,0.800475001335144,0.493856936693192,0.799499988555908,0.993966536429438,3394.06243745815,3894.13130449922,3907.79673118858,907.563470265241,1008.52840808215,1032.98428997722,0.0455136521421222,0.0419999395741079,0.115671871947306,0.107169556482596,301,4,-9195.31942516273,-8595.25181544679,-6996.16561171,-8566.41045395888
parametric,10000,4,3,0.001,0.6,3cubpf,0.489859133958817,0.800300002098083,0.494345605373383,0.800100028514862,0.981605921996823,3170.83521926163,3637.78686807651,3664.8282018518,825.432715492968,893.839307455593,928.945154797716,0.0292702664551724,0.0330341319967022,0.102217003771172,0.0925871004530997,301,4,-8453.25235106419,-7984.5358695092,-6254.09853761146,-7955.6945080213
parametric,10000,4,5,0.001,0.6,0constpf,0.498718321323395,0.799799978733063,0.499709337949753,0.800100028514862,0.980621708219688,8227.71825043229,8295.33574875402,8372.47462413263,2066.11682139171,2078.63211911338,2112.16195513809,0.0483091255625053,0.0403423408024089,0.0402543061238059,0.0349782113997604,341,13,-20039.9357357348,-20561.670143648,-17487.4752440552,-20467.9357188123
parametric,10000,4,5,0.001,0.6,1linpf,0.462558209896088,0.802250027656555,0.475033462047577,0.798399984836578,1.00158411773453,9058.35238740792,11064.0517959375,11614.5728919428,2321.52605996648,2713.20547746821,2941.2490735536,0.261218446264452,0.274191431468434,0.639110439647138,0.608500376005524,341,21,-26830.5145468114,-22717.7568947488,-24220.3713321561,-22566.3397469373
parametric,10000,4,5,0.001,0.6,2quadpf,0.453626811504364,0.802349984645844,0.462075233459473,0.800300002098083,1.02899724386873,12662.7072146256,15452.7657042298,17244.7398854816,3258.22916092649,3872.58828401824,4344.86374035143,0.686067602079531,0.738189840695191,1.19535819356074,1.2070337984241,341,21,-37926.7079764961,-31799.8727511043,-35316.5647618407,-31648.4556032928
parametric,10000,4,5,0.001,0.6,3cubpf,0.453638464212418,0.802775025367737,0.460195302963257,0.802299976348877,1.00153905454858,10439.5684928928,12881.1467057932,14531.5974171929,2614.47891439245,3165.25052788188,3661.08388663331,0.583442996999156,0.593747300264894,1.10645194737816,1.09960744650982,341,21,-31368.7944673502,-26066.0948145706,-28758.6512526948,-25914.6776667591
parametric,10000,4,3,0.001,0.9,0constpf,0.498031109571457,0.800000011920929,0.500873863697052,0.800000011920929,0.97525650688017,4019.35348633927,4101.69416185559,4132.99631519412,980.812528550691,976.779422055598,1010.98155876341,0.0212825070515121,0.0241546856871939,0.030120123239884,0.0314695501394436,301,4,-9546.94716782238,-9992.33202977992,-7347.79335436964,-9963.49066829201
parametric,10000,4,3,0.001,0.9,1linpf,0.481944531202316,0.801174998283386,0.480789124965668,0.800400018692017,1.01408301017459,5704.82079177444,6709.24142337525,7155.16284043649,1518.69879023683,1768.00023090379,1895.08591809952,0.206177734971485,0.20567596245203,0.405711883394822,0.370490842210923,301,7,-16338.4833085581,-14433.0391640225,-14117.6984739894,-14382.5667814187
parametric,10000,4,3,0.001,0.9,2quadpf,0.46750345826149,0.801500022411346,0.469952493906021,0.800100028514862,1.01100310577323,5880.90941994442,7583.07417533192,8118.65173003139,1377.13460536126,1759.21268349298,1941.01844135343,0.20653588732124,0.196657536413859,0.495933286256873,0.487867899380924,301,6,-18070.5737176498,-14504.0880506114,-15856.9992234531,-14460.8260083795
