noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,10000,4,3,0.001,0.3,0constpf,0.499996870756149,0.800000011920929,0.500578105449677,0.800000011920929,0.992898680808255,2142.02642708336,2128.99229726845,2172.32647130606,549.534202561437,539.756166633475,550.329965641598,0.0108640188751879,0.010818619574412,0.00668581092655578,0.00676543525837247,301,3,-4729.49692780385,-5377.12125928959,-2537.55345472309,-5355.49023817367
all,10000,4,3,0.001,0.3,1linpf,0.499097317457199,0.800000011920929,0.500761032104492,0.800000011920929,0.98159316880871,2231.83313169335,2245.980880624,2293.73467514551,608.37342957759,594.841075471928,619.259978711187,0.0129371901817196,0.0112752058818866,0.0132119929604937,0.0126518485404099,301,5,-5069.64391219185,-5670.41312254188,-2863.27975836713,-5634.36142068199
all,10000,4,3,0.001,0.3,2quadpf,0.499121725559235,0.800000011920929,0.500099420547485,0.800000011920929,1.00005542912812,2384.95442235062,2434.49468962281,2473.76322951981,623.297680383382,628.167440013395,653.641392931075,0.0158226431842526,0.0172263518606437,0.0218246470450938,0.0227055540310197,301,5,-5513.3242592724,-6006.504205468,-3306.96010544769,-5970.45250360812
all,10000,4,3,0.001,0.3,3cubpf,0.498190134763718,0.800000011920929,0.499731153249741,0.800000011920929,1.00554891178809,2362.50198984598,2428.65415905708,2424.16508888616,549.739306284027,556.457504296189,567.811391354147,0.015323999167793,0.0157802625647132,0.0163786161133023,0.0153076781791671,301,5,-5358.22332670655,-5814.48259226001,-3151.85917288183,-5778.43089040013
all,10000,4,5,0.001,0.3,0constpf,0.498018115758896,0.80002498626709,0.50110125541687,0.800000011920929,1.03496926205608,4338.28392939481,4507.55351939849,4382.78386322692,1093.85138775397,1104.97969474965,1105.61255117959,0.037052377285138,0.0310473754397905,0.0146665665351913,0.0139309349144029,341,10,-10523.0664282963,-10844.2706342975,-7992.23695773263,-10772.1672305778
all,10000,4,5,0.001,0.3,1linpf,0.492468893527985,0.800225019454956,0.496496379375458,0.799899995326996,0.996662145221553,4529.23198412582,4847.68689224187,5009.30102497114,1086.30877614406,1111.68105725916,1204.76855673451,0.0660733941887991,0.0736754745312809,0.112263781689801,0.112280178969601,341,17,-11202.7358990021,-11197.0815205397,-8621.43404583459,-11074.5057342161
all,10000,4,5,0.001,0.3,2quadpf,0.492455363273621,0.799974977970123,0.498929977416992,0.800000011920929,0.998732498544677,5602.09031000587,5928.74288756839,6158.9755046019,1558.12778543346,1564.29706501959,1672.23443417136,0.10932742733655,0.120812264966937,0.131435913983404,0.144398810897101,341,16,-14272.079905176,-14288.4361908787,-11697.9883923805,-14173.070744927
all,10000,4,5,0.001,0.3,3cubpf,0.493174999952316,0.800249993801117,0.499992668628693,0.799799978733063,1.00343883747788,5416.66295046019,5696.56468169636,5759.27572169919,1326.30799448101,1328.82610601876,1405.04753069592,0.104130692115715,0.112216426064396,0.128950368803518,0.12101240256471,341,337.099177664477,-12694.5832201013,-12811.7435345534,-7805.25734318326,-10381.1437244793
all,10000,4,3,0.001,0.6,0constpf,0.498836904764175,0.800000011920929,0.500015139579773,0.800000011920929,1.02167198926253,2871.37734688939,3008.1128846999,2943.20844107255,742.372273294402,767.219926217319,752.98259881394,0.0130100780139117,0.0133681812966958,0.0152890061573877,0.0164778583280704,301,2,-6944.66562183445,-7223.49924036758,-4759.93248912566,-7209.07855962362
all,10000,4,3,0.001,0.6,1linpf,0.498744666576385,0.800050020217896,0.500375747680664,0.800000011920929,1.01028788400986,3376.66610988918,3515.45565618358,3363.69565454742,819.75449399681,837.447472449302,805.768753176017,0.0236983570170721,0.0238049368654617,0.0315229606158147,0.0313235940864605,301,282.711839205046,-7538.38257885568,-7827.41752936188,-3329.62153903506,-5788.9689415061
all,10000,4,3,0.001,0.6,2quadpf,0.495123773813248,0.80017501115799,0.495723009109497,0.799600005149841,1.01276103238602,3778.75201995017,4119.56707733056,3962.82142806103,988.416788319699,1063.81726329605,1043.62309424289,0.037087100720941,0.0295893026083343,0.0739570956735399,0.0623563598304306,301,280.609950898683,-9203.54877945586,-8973.11771474237,-5009.943069748,-6949.82445699935
all,10000,4,3,0.001,0.6,3cubpf,0.497546643018723,0.800000011920929,0.499134361743927,0.800000011920929,1.00271768510738,3631.35482776171,3770.92315642382,3673.43201969904,957.343119636318,978.028801049778,953.615481800031,0.0296948901894684,0.0310276745718414,0.0416184994823292,0.0380432378823296,301,282.131764895775,-8331.64038515564,-8613.13236500449,-4127.06187854591,-6578.86631035959
all,10000,4,5,0.001,0.6,0constpf,0.49854251742363,0.800000011920929,0.501220464706421,0.799899995326996,1.01806858444795,8251.14268684677,8292.14560286831,8377.19888677833,2146.37780885714,2131.91153466605,2202.2226079786,0.0518408790562141,0.0539961408370548,0.04298551688691,0.0420536370319611,341,14,-20138.1142750687,-20767.0409914078,-17578.4434430172,-20666.0962262002
all,10000,4,5,0.001,0.6,1linpf,0.47506982088089,0.800374984741211,0.479115039110184,0.800800025463104,1.14810323530733,10124.7019225627,11219.5160780056,11492.2978508737,2555.24831754873,2760.49463162317,2908.71949813096,0.204987975868604,0.214960182010486,0.381625171566331,0.392671878547867,341,945.952463993302,-25386.116491271,-23467.9955522363,-16106.7511833258,-16647.356311135
all,10000,4,5,0.001,0.6,2quadpf,0.462267428636551,0.802100002765656,0.472593456506729,0.80019998550415,1.0035547188905,14357.710419769901,16444.6210718023,17579.7622394667,3454.87879375983,3879.68567537718,4297.35960438621,0.498044947532894,0.537067128417924,0.79098604602649,0.729690669476761,341,1052.22527967752,-37862.1629350038,-33520.7278677044,-27816.5344536872,-25933.8254532316
