noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,1000,10,3,0.001,0.3,0constpf,0.303585737943649,0.909090936183929,0.304849535226822,0.909090936183929,0.976132120441657,206.190699299676,196.965861450116,206.572021542701,41.2282302975019,35.247177702616,40.9134675610012,0.0402150438126015,0.0348383818933186,0.0207141510131751,0.0188015851973324,301,3,143.573921694535,-488.837859194356,1635.5315265051,-474.11459335741
all,1000,10,3,0.001,0.3,1linpf,0.303728312253952,0.909090936183929,0.305060535669327,0.909090936183929,1.00047554133271,235.939322354177,241.091176203645,234.985459140457,49.3589417613097,47.5709939103814,49.0150357295525,0.027430669549532,0.0457908075712082,0.0183824500189991,0.0318919102083087,301,4,32.6756597719473,-562.596528230973,1529.5410198615,-542.96550711504506
all,1000,10,3,0.001,0.3,2quadpf,0.302811503410339,0.909090936183929,0.306821048259735,0.909090936183929,1.0113615690418,245.623953791493,260.876075885705,252.06794199506,64.7882117407114,59.4228807291919,67.868514239303,0.0563998288726777,0.0662635150126057,0.0232419885669664,0.0252292848051631,301,4,-30.5979132297929,-612.824331064409,1466.26744685976,-593.193309948481
all,1000,10,3,0.001,0.3,3cubpf,0.303902596235275,0.909090936183929,0.305169522762299,0.909090936183929,0.974644483174444,284.488446841547,265.575929224379,286.793996152026,45.302498002614,37.4846336267986,50.9254049754387,0.0277405471472366,0.0436411851318428,0.0174062267790885,0.0149758976236626,301,5,5.87887429764567,-649.581889688322,1507.65198966618,-625.043113293412
all,1000,10,5,0.001,0.3,0constpf,0.301739275455475,0.909090936183929,0.310891449451447,0.909090936183929,1.02915979583373,412.684780675746,448.849570759688,404.401433438314,108.743628417758,96.0318576870387,111.965948388343,0.100394094777547,0.129135760885372,0.030079492881424,0.0240774445019116,341,10,-387.762856893453,-1022.85681818701,1334.85924602928,-973.779265397186
all,1000,10,5,0.001,0.3,1linpf,0.29900062084198,0.9094318151474,0.305021971464157,0.907727301120758,0.997092258770638,434.337331041942,472.805743103452,472.619443152504,100.530238477822,102.648883323799,105.91302766884,0.186688943343729,0.115851699812099,0.126627807134364,0.113505794708714,341,12,-444.909252854501,-1045.73513903953,1287.52836062619,-986.842075691742
all,1000,10,5,0.001,0.3,2quadpf,0.3002989590168,0.909204542636871,0.306037902832031,0.909090936183929,1.05673211643,598.569159109633,659.782446184971,650.99069619381,138.250061462173,142.582571558499,143.538709978662,0.182211118618729,0.198711490179978,0.128928169013814,0.137728885857184,341,12,-898.73003548694,-1449.63844114361,833.707577993755,-1390.74537779583
all,1000,10,5,0.001,0.3,3cubpf,0.300821870565414,0.909090936183929,0.308672875165939,0.909090936183929,0.960386070840655,511.918640148407,531.061991514507,548.185406163064,110.944743059598,99.5453186681045,137.319805988867,0.181638268526162,0.266884532020124,0.157963048418677,0.216909739029387,341,12,-555.214620365223,-1221.72676641601,1177.22299311547,-1162.83370306823
all,1000,10,3,0.001,0.6,0constpf,0.303347140550613,0.909090936183929,0.306448072195053,0.909090936183929,1.02009472107789,270.860935892373,294.426969543782,280.919108494185,59.016562022637,59.1854270302902,62.4903370247551,0.0320295107563036,0.0300985124656114,0.0139033403309232,0.013614306509335,301,2,-101.224793148145,-655.754995830021,1385.82505638344,-645.939485272057
all,1000,10,3,0.001,0.6,1linpf,0.302589029073715,0.909090936183929,0.303272783756256,0.909090936183929,1.01539060057694,307.823123004105,325.688627676213,346.757426542224,72.8166049148001,76.0330425352157,79.1175938666958,0.0631434775664737,0.0707162830647527,0.0766758713363724,0.0891115888360022,301,3,-195.443340422857,-755.279455837811,1296.51426438771,-740.556190000864
