noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
parametric,10000,4,3,0.001,0.3,0constpf,0.49994632601738,0.800000011920929,0.501132011413574,0.800000011920929,1.00393078317759,2188.85775699127,2193.15650648125,2209.10883221765,569.684943758117,557.554672751343,577.778549680217,0.00994878781764249,0.01046095293204,0.00656835033923734,0.00738046761312398,301,3,-4893.42235846518,-5511.08540149877,-2701.47888538442,-5489.45438038284
parametric,10000,4,3,0.001,0.3,1linpf,0.498635679483414,0.800000011920929,0.500517964363098,0.800000011920929,0.998206897001285,2296.34857735694,2376.15090401967,2362.02943005371,599.167060921383,602.068727633,612.697444695514,0.0130448125594627,0.012563965671454,0.0131930049150143,0.0119679198865245,301,5,-5344.43926330534,-5781.03127655664,-3138.07510948063,-5744.97957469676
parametric,10000,4,3,0.001,0.3,2quadpf,0.498339980840683,0.800000011920929,0.499379247426987,0.800000011920929,1.00308495072767,2463.30339549946,2554.00644448705,2555.13444956194,605.567474369243,618.836437836174,632.992102755262,0.0121652687708415,0.0121757153712898,0.0222797983520527,0.0231579719831688,301,5,-5733.68576464644,-6127.74173973741,-3527.32161082173,-6091.69003787753
parametric,10000,4,3,0.001,0.3,3cubpf,0.499161779880524,0.800000011920929,0.49944868683815,0.800000011920929,0.981588437119631,2334.29655447996,2269.08844097193,2390.56652481126,528.070637755924,505.673700575214,543.603954679781,0.0117109923363793,0.0111561698051952,0.0148608259454535,0.016279562709861,301,5,-4937.52428309429,-5714.73438447177,-2731.16012926958,-5678.68268261189
parametric,10000,4,5,0.001,0.3,0constpf,0.498791515827179,0.800000011920929,0.501258134841919,0.800000011920929,0.992318098295204,4476.86444569584,4632.32800894276,4526.09289367836,1024.63962830766,1035.11668875564,1031.82871192285,0.0266989867233493,0.0283098423326902,0.0131559675292345,0.0126337936503487,341,10,-10632.8893953968,-10983.008148007,-8102.05992483316,-10910.9047442872
parametric,10000,4,5,0.001,0.3,1linpf,0.491292238235474,0.800300002098083,0.499906063079834,0.799499988555908,1.01369810297252,4174.63567824856,4560.07205951249,4616.50194574107,1103.27902523142,1118.2114744042,1191.78002876563,0.0717165489175416,0.0786970004674951,0.108234487017517,0.102552180708972,341,13,-10648.5670678334,-10529.82940696,-8096.10657615381,-10436.0949821243
parametric,10000,4,5,0.001,0.3,2quadpf,0.493528217077255,0.800074994564056,0.498780906200409,0.799300014972687,0.970405212860463,5675.12056495189,5985.74545874972,6151.6464633149,1427.90675852911,1444.09401278994,1545.62423247052,0.0950315140928196,0.0929021661364767,0.127662333303362,0.124750741231755,341,16,-14145.6789430793,-14174.054646962,-11571.5874302838,-14058.6892010104
parametric,10000,4,5,0.001,0.3,3cubpf,0.490734606981277,0.800100028514862,0.498205423355103,0.799899995326996,1.00151242939814,5442.70941237839,6013.00521936587,6047.4926661357,1262.598910042,1338.08508785486,1428.10396552048,0.107276235281877,0.130038510639419,0.155318327482741,0.176044355779027,341,17,-13986.1806144415,-13376.6166448408,-11404.878761274,-13254.0408585172
parametric,10000,4,3,0.001,0.6,0constpf,0.499705761671066,0.800000011920929,0.500380456447601,0.800000011920929,1.00855510185771,2900.34741900707,2993.87915631815,2954.16046679276,711.506952602712,727.421165674822,732.220589877615,0.013373312456214,0.0131482708000217,0.0155276087428386,0.0153512216954491,301,3,-6834.60064398595,-7217.70874321957,-4642.65717090519,-7196.07772210364
parametric,10000,4,3,0.001,0.6,1linpf,0.493098735809326,0.800000011920929,0.49433434009552,0.800000011920929,1.00141112094428,3043.58431386387,3288.6522282439,3398.79735647413,754.011182146363,806.745425907712,847.513834850023,0.0226541329389928,0.0233031316284761,0.0814751877017415,0.0875766335404575,301,5,-7578.79530830322,-7585.19099202047,-5372.43115447851,-7549.13929016059
