noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,10000,4,3,0.001,0.3,0constpf,0.499363631010056,0.800000011920929,0.500975966453552,0.800000011920929,0.982934467935879,2170.31365919605,2183.88737218415,2180.63370465374,590.763104134824,578.132626121118,596.517445827054,0.0125141099135191,0.0122084361203607,0.00706671651818492,0.00623748126871731,301,3,-4916.03999661053,-5516.15352666175,-2724.09652352977,-5494.52250554582
all,10000,4,3,0.001,0.3,1linpf,0.499224275350571,0.800000011920929,0.500123262405396,0.800000011920929,0.996104911373413,2350.93272141868,2464.58012994721,2389.67692504152,630.07148896934,653.000707629982,647.227830138452,0.0155108628346701,0.0144398019613614,0.013181627078037,0.0126147514640613,301,5,-5623.16167515438,-5952.00842077605,-3416.79752132966,-5915.95671891617
all,10000,4,3,0.001,0.3,2quadpf,0.499226063489914,0.800000011920929,0.500689327716827,0.800000011920929,1.01629600548882,2257.64111877199,2393.16420548216,2321.85029791343,574.400943061803,595.084068926118,588.738346904039,0.0199959400027472,0.0183715325903854,0.0242992786023461,0.0229705293900718,301,5,-5364.49654881657,-5654.08412366759,-3158.13239499185,-5618.03242180771
all,10000,4,3,0.001,0.3,3cubpf,0.498589247465134,0.800000011920929,0.500530302524567,0.800000011920929,0.97982863938188,2342.51050056049,2343.6934642729,2409.52786672392,554.059148674184,534.563412622435,571.491897055358,0.0158278787082317,0.0168028864011113,0.015299299214614299,0.0152705700658372,301,5,-5144.51375379067,-5783.13929846935,-2938.14959996596,-5747.08759660947
all,10000,4,5,0.001,0.3,0constpf,0.498748540878296,0.800000011920929,0.501558542251587,0.800000011920929,0.996993892836956,4370.85966374775,4491.44296265284,4442.16702440888,1132.38621709965,1125.82763367203,1139.09074626866,0.0309854970829957,0.0265647651451153,0.0162970038753546,0.0133932779249197,341,12,-10528.5411926497,-10982.4917616948,-7983.29104134215,-10895.9676772311
all,10000,4,5,0.001,0.3,1linpf,0.492972940206528,0.800000011920929,0.495877355337143,0.799600005149841,1.01282127975822,4503.90963151559,4913.487475642,4902.50937989155,1085.77281838921,1149.4327039555,1180.17402672018,0.0661942054689001,0.0685332477935585,0.102274433284932,0.10048545156987,341,16,-11411.840359195,-11147.3648998096,-8837.74884639951,-11031.999453858
all,10000,4,5,0.001,0.3,2quadpf,0.493821680545807,0.799974977970123,0.499658286571503,0.800000011920929,1.01046753516682,5882.70259437005,6187.17459328353,6245.99102883368,1360.00728520896,1383.57621542842,1476.48409409134,0.101989683062393,0.107740493569867,0.126968553620411,0.129443851229585,341,149.044383980272,-14161.4128494633,-14187.3309911975,-10628.0260435902,-13112.6702521682
all,10000,4,5,0.001,0.3,3cubpf,0.491596728563309,0.80002498626709,0.498241007328033,0.800100028514862,0.959160756082662,5046.62033368357,5369.5909678593,5627.67076074307,1242.17832624905,1267.50671170232,1381.54388333544,0.123579874735258,0.129329680990025,0.153188531560803,0.146851718672728,341,151.874481376252,-12288.4463963707,-12273.8483571127,-8734.65362498672,-11178.7816525726
all,10000,4,3,0.001,0.6,0constpf,0.499285995960236,0.800000011920929,0.500585377216339,0.800000011920929,0.983283835612513,3008.52067975879,2938.45363286157,3076.66814678051,734.092544403635,705.082306601417,745.296318020897,0.0164112824505641,0.0154382861910993,0.0165962193596391,0.0154166320396735,301,4,-6677.07187892598,-7477.22644832485,-4477.91806547324,-7448.38508683694
all,10000,4,3,0.001,0.6,1linpf,0.497336238622665,0.800000011920929,0.49902069568634,0.800000011920929,0.988692194120142,3278.5548738214,3352.28388015495,3376.49186734664,814.652475525505,819.765416920598,840.50801617117,0.0247081663597713,0.0227335438307809,0.041425894276477,0.0403534083874039,301,148.54668258815,-7445.00522897479,-7889.32133351752,-4203.62063442149,-6818.24919092905
all,10000,4,3,0.001,0.6,2quadpf,0.495410948991776,0.80017501115799,0.496788769960403,0.799899995326996,1.00017877870494,4002.89649681944,4253.20180559195,4153.10344947895,997.710528760748,1040.16902569974,1039.73470148755,0.0386503409594033,0.0416204701316673,0.0681157853759154,0.0738583648198311,301,270.997790708424,-9442.74608116654,-9459.21846974352,-5318.44731814041,-7505.23215868222
all,10000,4,3,0.001,0.6,3cubpf,0.49846825003624,0.800000011920929,0.499374717473984,0.800000011920929,1.00544848679368,3584.47390567285,3713.26654973985,3606.99576051774,899.125202965311,925.592812620024,908.759074247168,0.0395704717340394,0.0462212166354453,0.0422838085846663,0.0501450406565149,301,285.32110977078,-8105.07650517819,-8396.55599773476,-3877.50173645606,-6339.29368097745
all,10000,4,5,0.001,0.6,0constpf,0.498451620340347,0.800000011920929,0.50024950504303,0.800000011920929,0.964092746390111,8400.48511152166,8421.29555377402,8541.30338908068,1904.32621735773,1888.30325336781,1947.60447570657,0.0385929702144553,0.0410364193188538,0.0393219252857986,0.036851214457879,341,13,-19911.1976142836,-20583.6226577588,-17358.7371226041,-20489.8882329231
all,10000,4,5,0.001,0.6,1linpf,0.474418610334396,0.800525009632111,0.482631981372833,0.800300002098083,1.04873917455135,9529.6499553067,10928.3258298215,11069.75778571,2461.09025812342,2723.45855392297,2836.65049855714,0.23796591174735,0.240838155126405,0.417112862075086,0.424201065222407,341,664.80211701826,-25291.9645334524,-22651.8761928237,-18039.7889228965,-17858.4266491117
all,10000,4,5,0.001,0.6,2quadpf,0.462445229291916,0.801325023174286,0.469481259584427,0.799399971961975,0.944423942813944,13986.4931877888,15811.9568711391,17258.9256190187,3449.12644433139,3824.82707476857,4344.90806494994,0.502447705074352,0.602592741254815,0.804580857511938,0.892747262470913,341,947.252152819791,-36697.0635861757,-32976.7349586008,-27408.3270794139,-26146.7245186829
all,10000,4,5,0.001,0.6,3cubpf,0.458239197731018,0.800800025463104,0.466047018766403,0.80239999294281,0.950296519893001,11613.5763071943,13501.2027640941,14672.3490880651,3008.8682882781,3380.70513879792,3722.21914733589,0.410664129884773,0.407574826352498,0.719528848653891,0.762229763947594,341,955.716914463441,-31170.3819768572,-27333.4553620179,-21820.611657477,-20442.4111094816
all,10000,4,3,0.001,0.9,0constpf,0.498162835836411,0.800000011920929,0.499181896448135,0.800000011920929,0.999078831453777,3847.11049689411,3938.22978413004,3989.67113681176,1033.02042364351,1041.57911306974,1056.60569853243,0.0192073736228249,0.0204295927548095,0.0293507634170731,0.0276347091997404,301,4,-9349.61779439955,-9752.26184107523,-7150.46398094682,-9723.42047958732
all,10000,4,3,0.001,0.9,1linpf,0.495283097028732,0.800000011920929,0.495530337095261,0.800000011920929,0.984604384245427,6734.95764388865,6987.4337102827,7116.20067657994,1717.43400117309,1773.03222159183,1848.06278650187,0.0865967270042752,0.0738717664137804,0.122010808074471,0.110008818709865,301,286.943269818917,-16345.0453241112,-16330.8967504857,-12105.7742293042,-14261.9381076435
all,10000,4,3,0.001,0.9,2quadpf,0.483641982078552,0.800525009632111,0.48789769411087,0.800300002098083,0.989110904477195,6650.31674049951,7478.91898512837,7921.31926977924,1774.5569898293,1922.52405329685,2024.19494515155,0.139415533202222,0.147686390386906,0.240880626835427,0.252203480052669,301,289.263097499479,-17622.3598818515,-16271.2212656587,-13366.3620398633,-14185.5358756353
all,10000,4,3,0.001,0.9,3cubpf,0.489617049694061,0.799950003623962,0.49136871099472,0.800000011920929,0.988542772251964,6539.55995755649,7005.59616384502,7258.10025366104,1455.23429336432,1547.73472008475,1651.16070723758,0.087572061673813,0.0809963418501021,0.158289911952663,0.145377082320103,301,281.11532971337,-15942.4311084328,-15427.3578424149,-11745.1814454543,-13400.4206314012
all,10000,4,5,0.001,0.9,0constpf,0.493900150060654,0.800050020217896,0.498568564653397,0.800100028514862,0.981110530734757,15032.9657629959,15432.2690842814,15905.0708806315,3917.5294240075,3964.7115603155,4116.27232750692,0.193174029826998,0.22415465812881,0.213538636943122,0.262398272585027,341,14,-38083.9612891938,-37872.9903740069,-35524.2904571422,-37772.0456087992
all,10000,4,5,0.001,0.9,1linpf,0.442684173583984,0.802250027656555,0.447329878807068,0.798799991607666,0.918824842292757,26708.2055143424,29758.9405471228,34262.6452156767,6687.700163305,7416.18870429302,8890.77008438916,131.398003787754,2.18315742094251,132.407513618128,3.32741237345164,341,1213.67700095701,-71240.9045009175,-64364.4573533808,-60031.1541555344,-55613.4330748415
all,10000,4,5,0.001,0.9,2quadpf,0.371128410100937,0.822749972343445,0.381996631622314,0.819400012493134,1.05416634463187,24988.117346624,31744.1278346185,45834.9562608833,6272.89039221307,7863.32606583322,11135.9144053687,79.8143547056766,91.8661371479418,84.3921317833505,96.0586149741121,341,1261.244140737,-76010.4195194294,-59999.5271962001,-64457.6939057111,-50905.5276493258
