noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
all,10000,4,3,0.001,0.3,0constpf,0.499788194894791,0.800000011920929,0.500541090965271,0.800000011920929,0.997019100978243,2222.19039163314,2232.25664635163,2246.31988987188,583.692212133314,578.524111310199,586.760341398068,0.00759270671142448,0.00682955322517018,0.0069602716399044,0.00613637898875705,301,3,-5013.56151532366,-5605.7652075329,-2821.61804224291,-5584.13418641697
all,10000,4,3,0.001,0.3,1linpf,0.499376118183136,0.800000011920929,0.500332295894623,0.800000011920929,1.00193879114927,2300.93855741716,2368.34542997118,2346.23131421677,611.475562451895,614.201347002848,619.974486509344,0.0142299340304461,0.0149473368081629,0.013134540710344,0.0143011337048511,301,5,-5353.09355394806,-5814.82823973811,-3146.72940012334,-5778.77653787823
all,10000,4,3,0.001,0.3,2quadpf,0.499421089887619,0.800000011920929,0.50017786026001,0.800000011920929,1.00352983605825,2345.12876156212,2387.69940079829,2404.85349139913,606.075596322978,609.255755902542,629.294695457419,0.0226520120253871,0.0230315003013441,0.0238434340651847,0.0227013690187532,301,5,-5381.91031340166,-5892.4087157702,-3175.54615957695,-5856.35701391031
all,10000,4,3,0.001,0.3,3cubpf,0.498733401298523,0.800000011920929,0.50028395652771,0.800000011920929,0.999901138138884,2293.27390288686,2365.32901368255,2359.33445209181,543.210159299525,547.102499910793,560.57900161037,0.0164647292169017,0.0154836867333001,0.0157379099599903,0.0153844078162008,301,5,-5212.86302718668,-5662.96812437276,-3006.49887336197,-5626.91642251288
all,10000,4,5,0.001,0.3,0constpf,0.498424082994461,0.800000011920929,0.50188672542572,0.800000011920929,0.985634056737172,4115.7161026607,4206.94493989587,4145.99451900902,1072.34023146123,1058.23697953796,1078.94454289374,0.0311611390591778,0.0356442604729807,0.0165089579648525,0.016355169698488,341,12,-9824.36383886766,-10352.1126682439,-7279.11368756006,-10265.5885837802
all,10000,4,5,0.001,0.3,1linpf,0.492531090974808,0.800074994564056,0.499118983745575,0.800000011920929,1.00395314705427,4335.3507001912,4722.51512614383,4739.17041509092,1101.38730856967,1137.79309122043,1182.24796511153,0.0701371690590847,0.0701286328663084,0.104051996100751,0.105581422318682,341,16,-11006.6164347285,-10841.4760175217,-8432.52492193301,-10726.1105715701
all,10000,4,5,0.001,0.3,2quadpf,0.493397414684296,0.80002498626709,0.499028772115707,0.799799978733063,1.0210865553367,5509.54079579955,5756.61225203658,5982.00450745443,1422.3967007096,1431.70672882635,1546.50681601738,0.100070186878639,0.0945240632709934,0.131706265027436,0.12265895147108,341,15,-13664.6379617259,-13833.8749930183,-11097.7567893023,-13725.7198874387
all,10000,4,5,0.001,0.3,3cubpf,0.491395264863968,0.800100028514862,0.496949762105942,0.800100028514862,0.989097815574411,5447.98873573357,5901.56614611699,5852.76992467344,1242.0370687325,1295.20839716868,1342.72428216974,0.117026127663478,0.118220541454966,0.13424187374227,0.12781465585757,341,307.099869953998,-13097.3493466633,-12765.8518690241,-8424.32868926151,-10551.5572784662
all,10000,4,3,0.001,0.6,0constpf,0.499317973852158,0.800000011920929,0.499646872282028,0.800000011920929,1.00551102436627,2849.28131646936,2891.19206922615,2917.32950358343,697.419826673399,702.472960231482,709.349028563943,0.0147898892379761,0.0138107950002953,0.0156600514115724,0.0151975216092241,301,4,-6577.33005891526,-7085.40228628551,-4378.17624546252,-7056.56092479761
all,10000,4,3,0.001,0.6,1linpf,0.4985331594944,0.800000011920929,0.498914271593094,0.800000011920929,0.995198727624192,3307.65597079007,3485.34315016019,3314.99354740233,843.318716969728,889.563909508277,850.680797526282,0.0233520806214626,0.0186476984621677,0.0324677241444644,0.0314446155921949,301,298.969221251905,-7549.87567683312,-7704.01093301578,-3223.8933788974,-5548.34108704489
all,10000,4,3,0.001,0.6,2quadpf,0.496015191078186,0.80035001039505,0.496499717235565,0.800100028514862,0.99395871781961,3795.38705292143,3997.2231991106,3943.16693506157,952.094543513772,991.868554868267,989.821098094213,0.0328352066836562,0.0342895714058875,0.068908151495547,0.0693374299320404,301,271.365415672448,-8833.45267661284,-8952.23236152551,-4706.50321246686,-6995.59534934436
all,10000,4,3,0.001,0.6,3cubpf,0.498615235090256,0.800000011920929,0.500516474246979,0.800000011920929,1.01537161068369,3726.21546403829,3785.1003874799,3734.25723387492,921.982752538619,919.332336234795,933.131022641355,0.0364755628311922,0.0318184213889807,0.0447750316851653,0.0402206320979093,301,285.072553325622,-8236.72034077813,-8726.25132650258,-4010.93774862724,-6670.78118631651
all,10000,4,5,0.001,0.6,0constpf,0.497645854949951,0.799899995326996,0.50315248966217,0.799899995326996,0.99352302025033,8370.04707658428,8515.82074575104,8497.53650562998,2160.90864465861,2144.99926381621,2192.71328177929,0.0689748587494758,0.0649759055617838,0.0402446483334616,0.0418890698222639,341,12,-20615.6400191345,-21037.9114424858,-18070.3898678269,-20951.3873580221
all,10000,4,5,0.001,0.6,1linpf,0.476894229650497,0.801199972629547,0.485562413930893,0.799700021743774,0.921343518830074,10176.8389809022,11214.0048134946,11581.6460357346,2471.95176305516,2638.73882642615,2807.43623280675,0.215974619308456,0.235123365551635,0.389569079466048,0.397371114519302,341,789.409893986506,-25444.6674918685,-23718.7616999416,-17294.0273963763,-18026.8476712933
all,10000,4,5,0.001,0.6,2quadpf,0.460591107606888,0.801150023937225,0.467053562402725,0.799600005149841,0.942147212660028,14051.5642100918,15968.7939194621,17230.910380393,3402.74174668539,3805.41449514264,4238.39981278562,0.445434258971672,0.486706639752983,0.748528335185069,0.756471600949123,341,1017.63195751482,-36831.1529141798,-32873.3479985247,-27034.9540602537,-25535.8752114424
all,10000,4,5,0.001,0.6,3cubpf,0.461392670869827,0.801374971866608,0.469447612762451,0.796999990940094,0.975522970378742,11897.855960474,13799.0484958131,14902.4660772771,3001.95901128303,3388.40547653273,3738.93888705777,0.440551870284243,0.39490227772515,0.73353292919474,0.654809121746174,341,1063.40472153551,-31566.0985016207,-27672.8205004429,-21439.8624393393,-20005.3105050054
all,10000,4,3,0.001,0.9,0constpf,0.498383194208145,0.800000011920929,0.500006198883057,0.800000011920929,1.01145495636691,3914.11459562134,4023.59746999831,3988.35497606347,967.041811152778,978.415762360226,993.432298506179,0.0203398605151566,0.0227445355459892,0.0282245080234534,0.0302232234334595,301,4,-9394.02646471708,-9754.31281354825,-7194.87265126434,-9725.47145206034
all,10000,4,3,0.001,0.9,1linpf,0.493889361619949,0.80017501115799,0.494200825691223,0.799700021743774,0.993650608943053,6775.81380390379,7128.46537402861,7175.96069449523,1787.15437857271,1871.82313298231,1902.62642942808,0.0658692750007566,0.0676098516056027,0.111164654206973,0.101401410620159,301,289.568257981857,-16819.4404980581,-16546.7998489893,-12561.2423451239,-14458.9141480199
all,10000,4,3,0.001,0.9,2quadpf,0.484133899211884,0.800249993801117,0.486497133970261,0.800700008869171,0.993391753364438,6743.4236234563,7475.06340026571,7928.04053345196,1712.92978826511,1868.48125843637,1992.19902040933,0.138917070500161,0.137485354078469,0.248094505397011,0.250416421731688,301,287.779432612038,-17509.5304521801,-16337.1479582187,-13264.2303390283,-14262.1602970318
all,10000,4,3,0.001,0.9,3cubpf,0.488927453756332,0.800249993801117,0.491482526063919,0.800000011920929,0.989220655773785,6364.3627034163,6834.94739948406,7084.94200028328,1585.25886848629,1692.01301599687,1773.51782764929,0.104983259110908,0.0949336962537933,0.167179138911978,0.156707261373226,301,270.875485392405,-15910.169860177,-15357.4921730204,-11786.7529601087,-13404.3877249169
all,10000,4,5,0.001,0.9,0constpf,0.491782277822495,0.800125002861023,0.496790170669556,0.800100028514862,1.10287793573277,15006.3409141324,15492.7600762105,15758.8074359156,3751.88177688425,3830.11876773427,3978.78714241947,0.151320371778323,0.177842765813376,0.201758132286552,0.216684362754584,341,15,-37933.7576878895,-37486.4453820332,-35366.8765154659,-37378.2902764536
all,10000,4,5,0.001,0.9,1linpf,0.440331697463989,0.801100015640259,0.450559318065643,0.799700021743774,0.856351915500165,26542.8755287923,29466.8778472772,35065.5893072102,6600.86945260853,7234.58915978049,8814.89191931281,4.39483491200115,2.761196159796,5.47225976880478,3.64827532388738,341,1171.17947168348,-70378.5750707485,-63945.1310194346,-59475.2463763955,-55500.5283919255
all,10000,4,5,0.001,0.9,2quadpf,0.368758141994476,0.823050022125244,0.377525180578232,0.818099975585938,1.20554008751339,24791.7220816409,31596.1211864878,46514.6334191686,6191.38824064487,7821.51828890084,11699.0510634157,9.36885791018718,9.39830837270753,14.1128230265738,14.0429123553513,341,1213.90239621209,-75725.4741583531,-59538.4158521474,-64514.0986364626,-50785.7663971007
all,10000,4,5,0.001,0.9,3cubpf,0.399537950754166,0.816349983215332,0.411896765232086,0.807399988174438,0.939295849595728,23622.0195103037,28967.8387234019,39513.9270575856,6083.65290888811,7297.82608477771,10065.2815607183,4.65382081800042,4.69462522951934,7.82326044033591,7.75581553920926,341,1334.21124358955,-69180.9071291801,-56742.9223512045,-57102.0638679379,-47122.8051568063
