noise_method,num_samples,nu,dim,tau_min,tau_max,param_cond_func,train set loss,train set accuracy,test set loss,test set accuracy,MC_Integral,log_lik_simp_train_orig,log_lik_NN_train_orig,log_lik_true_train,log_lik_simp_test_orig,log_lik_NN_test_orig,log_lik_true_test,MSE_loglik_NN_true_train,MSE_loglik_NN_true_test,MSE_loglik_simp_true_train,MSE_loglik_simp_true_test,NN_num_params,simp_cop_num_params,AIC_NN,AIC_simp,BIC_NN,BIC_simp
parametric,1000,10,3,0.001,0.3,0constpf,0.303978741168976,0.909090936183929,0.305474847555161,0.909090936183929,1.01005149006688,250.371658617111,256.911766513019,250.133028197137,62.2591504438263,61.2619769382959,62.6211472133251,0.0387125103236105,0.039661951181557,0.0149504242585704,0.011842064944118,301,3,-28.3474869026304,-619.261618121875,1463.61011790794,-604.538352284929
parametric,1000,10,3,0.001,0.3,1linpf,0.30367574095726,0.909090936183929,0.304618209600449,0.909090936183929,0.994162772682256,252.316778986724,251.356491823047,256.70530933772,47.1074017461151,45.2854620815271,49.1368959840683,0.0282729258766406,0.0282654017274388,0.0147728600302446,0.0152840367253436,301,4,16.7160921908518,-590.848361465679,1513.5814522804,-571.217340349751
parametric,1000,10,3,0.001,0.3,2quadpf,0.303889870643616,0.909090936183929,0.306829482316971,0.909090936183929,1.00165580765908,201.612030934592,209.206499697047,215.633445285628,63.0624307158876,58.0220350214075,63.7183054750601,0.0446937186894226,0.0522601519526276,0.0296825732451058,0.0322073871577158,301,3,73.5429305630904,-523.34892330096,1565.5005353736599,-508.625657464014
parametric,1000,10,3,0.001,0.3,3cubpf,0.303054690361023,0.909090936183929,0.306720554828644,0.909090936183929,1.01030291910088,228.198534297147,246.09084317801,231.613968222623,63.7954234326582,61.1003458171729,64.9390953866163,0.0489255668156703,0.0502944234863228,0.0182725873979212,0.0228509222727729,301,4,-4.38237799036631,-575.987915459611,1492.48298209919,-556.356894343682
parametric,1000,10,5,0.001,0.3,0constpf,0.302995711565018,0.909090936183929,0.30607396364212,0.909090936183929,0.969412526166456,391.137627275899,386.874697528375,387.705449182724,115.865164318421,108.072811207406,114.496803092911,0.0723854728132247,0.0576465027562698,0.03718158173078,0.0280228601522933,341,12,-283.895017471562,-990.00558318864,1448.54259600913,-931.112519840854
parametric,1000,10,5,0.001,0.3,1linpf,0.30139634013176,0.909090936183929,0.308556199073792,0.909090936183929,0.970680123102005,487.016697305404,494.373856790801,526.039994282771,102.291381713703,88.837123313992,110.515323085948,0.177594634916151,0.148809410379824,0.154570436131325,0.144917329789413,341,13,-458.421960209586,-1152.61615803821,1278.92340855009,-1088.81533941145
parametric,1000,10,5,0.001,0.3,2quadpf,0.301831096410751,0.909090936183929,0.309203267097473,0.909090936183929,0.985100037755676,594.922689354114,620.348245705833,624.811532171617,182.743677495991,168.46140996771,194.993626511049,0.20180135119579,0.202131936231828,0.147191271494096,0.152159141078321,341,13,-869.619311347087,-1529.33273370021,867.72605741259,-1465.53191507344
parametric,1000,10,5,0.001,0.3,3cubpf,0.301735788583755,0.909090936183929,0.302192807197571,0.909090936183929,0.963702695720182,448.017464468731,462.009334504436,496.742827819947,147.504539873737,150.912733742626,172.920857123989,0.183261511693351,0.208803017843998,0.165608581750748,0.165096268179963,341,13,-517.844136494125,-1165.04400868494,1219.50123226555,-1101.24319005817
parametric,1000,10,3,0.001,0.6,0constpf,0.303420513868332,0.909090936183929,0.306307673454285,0.909090936183929,0.992978880615846,284.878312383678,287.131202424133,284.284722683591,78.3835882897318,72.2701277911747,81.0189962168798,0.0387543838151561,0.0583135478423983,0.0163216073302716,0.0205063582963866,301,2,-112.802660430615,-722.523801346821,1374.24718910097,-712.708290788856
parametric,1000,10,3,0.001,0.6,1linpf,0.299821674823761,0.909090936183929,0.303950607776642,0.909090936183929,0.974000905352183,291.95722067659,337.652413897739,331.184093632379,88.2772660110167,90.3741718807533,95.3771909196177,0.0690512532636215,0.0554979582246127,0.0957747501741488,0.0746140810005521,301,4,-246.053171556984,-752.468973375213,1250.81218853257,-732.837952259284
